title,stars,text,publishedAtDate,likesCount,name,reviewerNumberOfReviews,isLocalGuide,responseFromOwnerDate,responseFromOwnerText,publishAt,rating,reviewContext/Meal type,reviewContext/Parking space,reviewContext/Price per person,reviewContext/Recommendation for vegetarians,reviewContext/Service,reviewDetailedRating/Atmosphere,reviewDetailedRating/Food,reviewDetailedRating/Location,reviewDetailedRating/Service,reviewId,reviewImageUrls/0,reviewImageUrls/1,reviewImageUrls/2,reviewImageUrls/3,reviewImageUrls/4,reviewImageUrls/5,reviewImageUrls/6,reviewImageUrls/7,reviewImageUrls/8,reviewImageUrls/9,reviewImageUrls/10,reviewImageUrls/11,reviewImageUrls/12,reviewImageUrls/13,reviewImageUrls/14,reviewImageUrls/15,reviewImageUrls/16,reviewImageUrls/17,reviewImageUrls/18,reviewOrigin,reviewUrl,reviewerId,reviewerPhotoUrl,reviewerUrl,textTranslated,reviewContext/Travel group,reviewContext/Trip type,reviewDetailedRating/Rooms,reviewImageUrls/19,reviewImageUrls/20,reviewImageUrls/21,reviewImageUrls/22,reviewImageUrls/23,reviewImageUrls/24,reviewImageUrls/25,reviewImageUrls/26,reviewImageUrls/27,reviewImageUrls/28,reviewImageUrls/29,reviewImageUrls/30,reviewImageUrls/31,reviewImageUrls/32
Beach Chalet Brewery and Restaurant,5,,2024-04-16T23:53:15.079Z,0,Angelina Z.,43,TRUE,,,a week ago,,,,,,,,,5,5,ChZDSUhNMG9nS0VJQ0FnSURENXBlUUVBEAE,https://lh5.googleusercontent.com/p/AF1QipO7QYEYs-jhs5ksPiaT-9SjLyPTVB1knbrx2ALh=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOQ1DCJr8lFnmmFwpicJ0gxsrxjvytb8Ftxvshv=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMHVj2KJuUp8MHDJN4yWxyxScv14PkSpiFBSuQT=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPXvSR_3OaRgIzZD7bLJ-4gdHqlV-Yu7QPZ_kLN=w150-h150-k-no-p,,,,,,,,,,,,,,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURENXBlUUVBEAE!2m1!1s0x0:0x5779caf7adb5889c!3m1!1s2@1:CIHM0ogKEICAgIDD5peQEA%7CCgsI6578sAYQgLD7JQ%7C?hl=en,101457723966264776563,https://lh3.googleusercontent.com/a-/ALV-UjW2otyUiZl1saExsIbuByQNZ8VKmNjMq3tc1zXd-VlOW4Xsypjj=s120-c-rp-mo-ba4-br100,https://www.google.com/maps/contrib/101457723966264776563?hl=en,,Family,Vacation,5,,,,,,,,,,,,,,
Beach Chalet Brewery and Restaurant,3,"We were ignored after being seated, no water no server. That went on over ten minutes. That's not acceptable, esp while the host and two waitress talked and laughed nearby. We were thirsty and had to keep waving until the host gave the waitress the nudge. We then had to request water. This place is slipping. Very very nice waitress and the food and drinks were ok. The tab for 3 half eggs, which had very little flavor, and a dish of brussel sprouts with two cocktails was very very high. Good view, nice live jazz.",2024-04-16T17:35:42.180Z,0,Frances Peterson,272,TRUE,,,a week ago,,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNqb1BmMkFnEAE,https://lh5.googleusercontent.com/p/AF1QipOfjJQrR5yip26QsGdWDPYyX3QnGDFZ8iIPQFsB=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOUK714fwJ-s0uhcV-hzi1Rhvy_xY3nIM7CEU3r=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNuTy0C0fs-x_2x3wvOPZ4gAwbzWagcXYEQvzjz=w150-h150-k-no-p,,,,,,,,,,,,,,,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNqb1BmMkFnEAE!2m1!1s0x0:0x5779caf7adb5889c!3m1!1s2@1:CIHM0ogKEICAgICjoPf2Ag%7CCgsI7u36sAYQuLvsVQ%7C?hl=en,107169089114217476358,https://lh3.googleusercontent.com/a-/ALV-UjVnpVquSNa8UZOTU0W_Nww1BFZuibU1l7_85OixpaChKcPnv_cA0g=s120-c-rp-mo-ba6-br100,https://www.google.com/maps/contrib/107169089114217476358?hl=en,,Friends,Vacation,,,,,,,,,,,,,,,
Beach Chalet Brewery and Restaurant,5,,2024-04-16T05:19:00.031Z,0,Richard Girgis,22,FALSE,,,a week ago,,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUREbi1Pb0RnEAE,,,,,,,,,,,,,,,,,,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUREbi1Pb0RnEAE!2m1!1s0x0:0x5779caf7adb5889c!3m1!1s2@1:CIHM0ogKEICAgIDDn-OoDg%7CCgsIxJT4sAYQoNrpDg%7C?hl=en,113885376968732528456,https://lh3.googleusercontent.com/a/ACg8ocKX0uFfGb3xjHA-LqA23v0LOPnFkOaBtq-s6P5GjGyfkofl_Q=s120-c-rp-mo-br100,https://www.google.com/maps/contrib/113885376968732528456?hl=en,,,,,,,,,,,,,,,,,,
Beach Chalet Brewery and Restaurant,5,,2024-04-16T02:06:31.800Z,0,Scott Connolly,7,FALSE,,,a week ago,,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURENzVHTXd3RRAB,,,,,,,,,,,,,,,,,,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURENzVHTXd3RRAB!2m1!1s0x0:0x5779caf7adb5889c!3m1!1s2@1:CIHM0ogKEICAgIDD75GMwwE%7CCgwIp7r3sAYQ-MPx_QI%7C?hl=en,113296259154473169833,https://lh3.googleusercontent.com/a-/ALV-UjUkhnHDFHqxmd-oAQRfFXVtgU2wETnNBSeu3diFLvELH0lDjA=s120-c-rp-mo-br100,https://www.google.com/maps/contrib/113296259154473169833?hl=en,,,,,,,,,,,,,,,,,,
Beach Chalet Brewery and Restaurant,4,"Busy, wonderful lunch, had Flat Iron steak-perfect! Enjoyed refreshing lemonade with tea AND pineapple juice. My friend loved the fish & chips. Suggest they get an espresso machine. Coffee served in tiny cups, at least quickly refill. Busy, but great waiter. Other staff very helpful. Friends said they enjoy weekdays there. We ate a leisurely lunch on a Sunday.",2024-04-12T22:43:24.865Z,0,Kathleen Medley Music,119,TRUE,,,a week ago,,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUREcmNfWHNRRRAB,,,,,,,,,,,,,,,,,,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUREcmNfWHNRRRAB!2m1!1s0x0:0x5779caf7adb5889c!3m1!1s2@1:CIHM0ogKEICAgIDDrc_XsQE%7CCgwIjPLmsAYQ8PnynAM%7C?hl=en,117551610640786538570,https://lh3.googleusercontent.com/a-/ALV-UjWD-donsL6rtCTOhwGm8eLcK7WDP6_DPxuz5FiFrMte60P9hjFSDw=s120-c-rp-mo-ba5-br100,https://www.google.com/maps/contrib/117551610640786538570?hl=en,,Friends,Vacation,,,,,,,,,,,,,,,
Beach Chalet Brewery and Restaurant,5,"Omg breath taking place and views. We were lucky, with no clouds, and could see for miles. Food was good too. Great place to take family and friends. Kid friendly.",2024-04-10T00:49:44.557Z,0,Robert Shiota,338,TRUE,,,2 weeks ago,,,,,,,,,5,5,ChZDSUhNMG9nS0VJQ0FnSUREM3VHRVZREAE,,,,,,,,,,,,,,,,,,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUREM3VHRVZREAE!2m1!1s0x0:0x5779caf7adb5889c!3m1!1s2@1:CIHM0ogKEICAgIDD3uGEVQ%7CCgwIqMTXsAYQqM73iQI%7C?hl=en,113547386872482143764,https://lh3.googleusercontent.com/a/ACg8ocIftpnMnqt-Y7Kq6d9tT9-pyl-VMYV0y8pPh_e8198IMu8EHw=s120-c-rp-mo-ba5-br100,https://www.google.com/maps/contrib/113547386872482143764?hl=en,,Friends,Vacation,,,,,,,,,,,,,,,
Beach Chalet Brewery and Restaurant,5,Great place with great service,2024-04-09T10:01:18.679Z,0,Pete Ribeiro,86,TRUE,,,2 weeks ago,,,,,,,,,5,5,ChdDSUhNMG9nS0VJQ0FnSUREOXBXQ2tBRRAB,,,,,,,,,,,,,,,,,,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUREOXBXQ2tBRRAB!2m1!1s0x0:0x5779caf7adb5889c!3m1!1s2@1:CIHM0ogKEICAgIDD9pWCkAE%7CCgwI7qPUsAYQkNSaxAI%7C?hl=en,110767213165745644129,https://lh3.googleusercontent.com/a-/ALV-UjVTWNiEwiSE0nj1Tlipy3dRFfsDgqnaRofeoa-l_gTnPdMD1Os=s120-c-rp-mo-ba4-br100,https://www.google.com/maps/contrib/110767213165745644129?hl=en,,,,5,,,,,,,,,,,,,,
Beach Chalet Brewery and Restaurant,5,Spectacular views on the ocean! Nice food and service!,2024-04-09T04:38:06.959Z,0,Adrien Bacchi - ChibiPhoenix,30,TRUE,,,2 weeks ago,,,,,,,,,5,5,ChZDSUhNMG9nS0VJQ0FnSUREMXZiUmJREAE,,,,,,,,,,,,,,,,,,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUREMXZiUmJREAE!2m1!1s0x0:0x5779caf7adb5889c!3m1!1s2@1:CIHM0ogKEICAgIDD1vbRbQ%7CCgwIrozTsAYQgNi6yQM%7C?hl=en,104687365379417495761,https://lh3.googleusercontent.com/a-/ALV-UjV-rr8Uam-Db7Uq9vg2Ph4DIp9NPYTdrHK6wiFJLmK9TBCNO3Zx=s120-c-rp-mo-ba3-br100,https://www.google.com/maps/contrib/104687365379417495761?hl=en,,,,5,,,,,,,,,,,,,,
Beach Chalet Brewery and Restaurant,5,해변에풍치와맛이있는식당으로서또한친절한종업원,2024-04-06T19:36:43.761Z,0,Man Hyue Shin,308,TRUE,,,2 weeks ago,,,,,,,,,5,5,ChdDSUhNMG9nS0VJQ0FnSUREblBQN3JRRRAB,,,,,,,,,,,,,,,,,,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUREblBQN3JRRRAB!2m1!1s0x0:0x5779caf7adb5889c!3m1!1s2@1:CIHM0ogKEICAgIDDnPP7rQE%7CCgwIy8jGsAYQwMv26gI%7C?hl=en,102455242006131915735,https://lh3.googleusercontent.com/a/ACg8ocLJG9b7RVKpIMlsZGJ92RqTL8NbvWNz1QmJppT9EwOf3jNsIw=s120-c-rp-mo-ba5-br100,https://www.google.com/maps/contrib/102455242006131915735?hl=en,A restaurant with charm and taste on the beach and friendly staff.,Family,,5,,,,,,,,,,,,,,
Beach Chalet Brewery and Restaurant,5,"Great lunch although it was expensive.  Prosecco was cold, oysters were fresh, fish was fresh and expertly cooked, and service was impecable.  Add to that great view and company and that makes it a perfect day.",2024-04-04T00:27:59.953Z,0,Pasha Gleyzer,84,TRUE,,,2 weeks ago,,,,,,,,,5,5,ChdDSUhNMG9nS0VJQ0FnSUNEdjZmMGdRRRAB,https://lh5.googleusercontent.com/p/AF1QipMY7RaXDNP1oIjW3YVZ-l2hUW8P595JB-_scx9A=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMsZHfmN8BZYMzN_mu0KUprRZ189mN6gVpta-6c=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOVUn1U94LuhP639w9v23At6a2_oZm0uERTyqsB=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPuJKspdw1GJ0kZ_n2GFdKiUZiYgd4aNySBSz_I=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOiGbBUsP96IWvLkb0qWesmhLSZWzOvAm-pa3_5=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNcv6S1M5j2q04gfbhXhf5JYenD4USBA9BukwVe=w150-h150-k-no-p,,,,,,,,,,,,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNEdjZmMGdRRRAB!2m1!1s0x0:0x5779caf7adb5889c!3m1!1s2@1:CIHM0ogKEICAgICDv6f0gQE%7CCgwIj-i3sAYQsIbZxgM%7C?hl=en,111725531868188826917,https://lh3.googleusercontent.com/a-/ALV-UjXSpX2qzdu_d46EuY5oE2BpsvR8tbK1qVpeNksVIRmVf7Ib7QEVqw=s120-c-rp-mo-ba5-br100,https://www.google.com/maps/contrib/111725531868188826917?hl=en,,,,,,,,,,,,,,,,,,
Ono Hawaiian BBQ,5,,2024-04-23T13:51:11.892Z,0,Alexis Rivera,5,FALSE,,,a day ago,,Lunch,,$10–20,,Take out,5,5,,5,ChZDSUhNMG9nS0VJQ0FnSUNqMmVqS1VREAE,,,,,,,,,,,,,,,,,,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNqMmVqS1VREAE!2m1!1s0x0:0x4322f10ef2c6097a!3m1!1s2@1:CIHM0ogKEICAgICj2ejKUQ%7CCgwIz_mesQYQoLiyqQM%7C?hl=en,118204448129502060763,https://lh3.googleusercontent.com/a-/ALV-UjXroygo60AUQb2_rNlqEl8OFEiw2wt7gdxgdiPtVz--otekUriV=s120-c-rp-mo-br100,https://www.google.com/maps/contrib/118204448129502060763?hl=en,,,,,,,,,,,,,,,,,,
Ono Hawaiian BBQ,4,,2024-04-08T01:28:56.998Z,0,steve russo,47,TRUE,,,2 weeks ago,,Dinner,,$30–50,,Take out,3,4,,4,ChZDSUhNMG9nS0VJQ0FnSUREcXQ2VExBEAE,,,,,,,,,,,,,,,,,,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUREcXQ2VExBEAE!2m1!1s0x0:0x4322f10ef2c6097a!3m1!1s2@1:CIHM0ogKEICAgIDDqt6TLA%7CCgwI2JDNsAYQ6LWP3AM%7C?hl=en,109418343024623076368,https://lh3.googleusercontent.com/a/ACg8ocKNbqcUxA0d2Dk6nOeto0g9rssgp3H3i_NmuLcSBmMAvoRbkQ=s120-c-rp-mo-ba3-br100,https://www.google.com/maps/contrib/109418343024623076368?hl=en,,,,,,,,,,,,,,,,,,
Ono Hawaiian BBQ,5,The food is delicious. Prepare quickly.,2024-03-31T04:48:19.397Z,0,Rhonda Jefferson,21,TRUE,,,3 weeks ago,,Dinner,,$10–20,,Take out,4,5,,5,ChZDSUhNMG9nS0VJQ0FnSUNEalk3UGF3EAE,,,,,,,,,,,,,,,,,,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNEalk3UGF3EAE!2m1!1s0x0:0x4322f10ef2c6097a!3m1!1s2@1:CIHM0ogKEICAgICDjY7Paw%7CCgwIk9ajsAYQgMTNvQE%7C?hl=en,105161353665538141100,https://lh3.googleusercontent.com/a/ACg8ocKMZatRqftEhpsWeDtTnburXcgyS2463Gig3RKB8os0BYNEIA=s120-c-rp-mo-ba2-br100,https://www.google.com/maps/contrib/105161353665538141100?hl=en,,,,,,,,,,,,,,,,,,
Ono Hawaiian BBQ,5,I’m convinced that Ono is the best Hawaiian bbq. Their Mac salad slaps to an unbelievable degree,2024-03-30T16:38:28.630Z,0,Fish “FishWash” Wash,7,FALSE,,,3 weeks ago,,Dinner,,,,Take out,4,5,,4,ChZDSUhNMG9nS0VJQ0FnSUNEcFlYZkxnEAE,,,,,,,,,,,,,,,,,,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNEcFlYZkxnEAE!2m1!1s0x0:0x4322f10ef2c6097a!3m1!1s2@1:CIHM0ogKEICAgICDpYXfLg%7CCgwIhIChsAYQ4PLdrAI%7C?hl=en,103416934274164272422,https://lh3.googleusercontent.com/a-/ALV-UjVQA0B4bRxOFTlaDmub8LltVhFfX81A8Lm0iwnzHTRXip86cRV-=s120-c-rp-mo-br100,https://www.google.com/maps/contrib/103416934274164272422?hl=en,,,,,,,,,,,,,,,,,,
Ono Hawaiian BBQ,5,"The employees are very professional and polite here. The foods great, and we get enough quantity for 2 frugal eaters!",2024-03-28T18:34:55.519Z,0,Vamshi Navulla,48,TRUE,,,3 weeks ago,,Lunch,,$10–20,,Dine in,5,5,,5,ChdDSUhNMG9nS0VJQ0FnSUNEdnNTQ21RRRAB,,,,,,,,,,,,,,,,,,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNEdnNTQ21RRRAB!2m1!1s0x0:0x4322f10ef2c6097a!3m1!1s2@1:CIHM0ogKEICAgICDvsSCmQE%7CCgwIz_CWsAYQ6OHo9wE%7C?hl=en,116027717732035381401,https://lh3.googleusercontent.com/a-/ALV-UjUWCRSJRUcDQ_NyD03WcTiuRJfduIPrjx2s-k6mK5Vq8263hQ7u=s120-c-rp-mo-ba3-br100,https://www.google.com/maps/contrib/116027717732035381401?hl=en,,,,,,,,,,,,,,,,,,
Ono Hawaiian BBQ,5,Best HI joint around,2024-03-24T03:30:51.612Z,0,Lance Mellon,403,TRUE,,,a month ago,,Dinner,,$1–10,,Take out,5,5,,5,ChdDSUhNMG9nS0VJQ0FnSUNEbVBhUjJnRRAB,,,,,,,,,,,,,,,,,,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNEbVBhUjJnRRAB!2m1!1s0x0:0x4322f10ef2c6097a!3m1!1s2@1:CIHM0ogKEICAgICDmPaR2gE%7CCgwI67z-rwYQoOHpowI%7C?hl=en,102314976894021340276,https://lh3.googleusercontent.com/a-/ALV-UjW-dldxZpR6MUXWePBEbfa2OaOwF9aD2hknO-IxmwaIpFDHLbl2=s120-c-rp-mo-ba6-br100,https://www.google.com/maps/contrib/102314976894021340276?hl=en,,,,,,,,,,,,,,,,,,
Ono Hawaiian BBQ,5,"I called ahead, order was ready. Good service, good portions, great prices!!",2024-03-07T08:48:18.077Z,0,Leslie Smith,82,TRUE,,,a month ago,,Dinner,,$10–20,,Take out,5,5,,5,ChdDSUhNMG9nS0VJQ0FnSUM5dWNPMS1BRRAB,,,,,,,,,,,,,,,,,,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUM5dWNPMS1BRRAB!2m1!1s0x0:0x4322f10ef2c6097a!3m1!1s2@1:CIHM0ogKEICAgIC9ucO1-AE%7CCgsI0v6lrwYQ8JTtJA%7C?hl=en,101638329054276151870,https://lh3.googleusercontent.com/a-/ALV-UjUmpENzoWvg1vNk54a9E1SOZ_Zkt4GLEQHpYq8IGUm3Rx9sIUgN=s120-c-rp-mo-ba5-br100,https://www.google.com/maps/contrib/101638329054276151870?hl=en,,,,,,,,,,,,,,,,,,
Ono Hawaiian BBQ,5,,2024-02-14T20:50:28.583Z,0,salomon eduardo,25,TRUE,,,2 months ago,,,,,,,5,5,,4,ChdDSUhNMG9nS0VJQ0FnSUNkaHJmRTdRRRAB,,,,,,,,,,,,,,,,,,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNkaHJmRTdRRRAB!2m1!1s0x0:0x4322f10ef2c6097a!3m1!1s2@1:CIHM0ogKEICAgICdhrfE7QE%7CCgwIlM-0rgYQuIutlgI%7C?hl=en,111199748267604266667,https://lh3.googleusercontent.com/a-/ALV-UjVpjEoEqpycUJ2qt80VEAL1j-X3gsEfMspTxaulHiVpZF6yfWw0=s120-c-rp-mo-ba3-br100,https://www.google.com/maps/contrib/111199748267604266667?hl=en,,,,,,,,,,,,,,,,,,
Ono Hawaiian BBQ,1,Phoned in an order. Called in at 536.  Supposed to be ready at 600. Meanwhile other walking in getting their order before me. Finally get my order. Get home and open my order... I have a bunch of scraps instead of full pieces of bbq & katsu both!! I know they look at plates before they bag your order. So two different people working for your establishment thought it was okay to put out a plate of scraps. Awful service and a terrible plate. Very disappointed...,2024-02-14T02:52:13.522Z,0,Paul E.,19,FALSE,,,2 months ago,,Dinner,,$30–50,,Take out,1,1,,1,ChZDSUhNMG9nS0VJQ0FnSUNkNHI2YU1REAE,,,,,,,,,,,,,,,,,,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNkNHI2YU1REAE!2m1!1s0x0:0x4322f10ef2c6097a!3m1!1s2@1:CIHM0ogKEICAgICd4r6aMQ%7CCgwI3dWwrgYQoKqp-QE%7C?hl=en,118241146250171912418,https://lh3.googleusercontent.com/a/ACg8ocJ46wIqjGqUY5spTPuxHj4UIdjaOZP_97lQYIy3zcHxjuXtdw=s120-c-rp-mo-br100,https://www.google.com/maps/contrib/118241146250171912418?hl=en,,,,,,,,,,,,,,,,,,
Ono Hawaiian BBQ,5,Все отлично. Еда вкусная. Одна проблема.... кокакола по вкусу как будто воды из басейна набрали и развели в ней порошковую колу... жутко отдает хлоркой,2024-02-06T18:16:18.408Z,0,Ива Ивашко,42,TRUE,,,2 months ago,,Lunch,Plenty of parking,$10–20,,Dine in,4,5,,5,ChZDSUhNMG9nS0VJQ0FnSUR0NDVIRklREAE,https://lh5.googleusercontent.com/p/AF1QipNJ0d9-wrVs3kOUg_ybtoizUX1CZpnBrMdHtG5d=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR0NDVIRklREAE!2m1!1s0x0:0x4322f10ef2c6097a!3m1!1s2@1:CIHM0ogKEICAgIDt45HFIQ%7CCgwI8u6JrgYQiMnzwgE%7C?hl=en,113217896507427391951,https://lh3.googleusercontent.com/a-/ALV-UjWN6ElyfmQMAZvSL78dZHW5UnIuo7PenN__QBCZ5VTkvQnPzfLV=s120-c-rp-mo-ba3-br100,https://www.google.com/maps/contrib/113217896507427391951?hl=en,Everything is fine. The food is delicious. One problem... coca-cola tastes like they took water from a swimming pool and diluted powdered cola in it... it smells terribly like bleach,,,,,,,,,,,,,,,,,
Ono Hawaiian BBQ,1,"Service was bland, like the salad.  Never enough salad dressing.  Staff looked tired and not welcoming.",2024-02-04T01:39:39.960Z,1,John,434,TRUE,,,2 months ago,,,,,,,,3,,,ChZDSUhNMG9nS0VJQ0FnSURPOS0zREpBEAE,https://lh5.googleusercontent.com/p/AF1QipOCsreeW4HYEttK-gO65Sn_-V1ESR3QjitxJ0Lm=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPgaeVYWPpBEEagCcY0kQxb8Zl65-GBRQuRpy5u=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPbnZ6zGvB-bX0uh7hVjlJng1xqMafmKos7KufZ=w150-h150-k-no-p,,,,,,,,,,,,,,,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURPOS0zREpBEAE!2m1!1s0x0:0x4322f10ef2c6097a!3m1!1s2@1:CIHM0ogKEICAgIDO9-3DJA%7CCgwI29X7rQYQ0PSJygM%7C?hl=en,114629985194911955230,https://lh3.googleusercontent.com/a-/ALV-UjXxqOjyHHeiKv7vWkSiqizSgHn5rdM0ACR5qPjGKHf0D5tseGR_OQ=s120-c-rp-mo-ba5-br100,https://www.google.com/maps/contrib/114629985194911955230?hl=en,,,,,,,,,,,,,,,,,,
Ono Hawaiian BBQ,5,,2024-02-01T20:28:27.742Z,0,Gerald Callahan,57,TRUE,,,2 months ago,,,,,,Dine in,5,5,,5,ChdDSUhNMG9nS0VJQ0FnSUN0X183Tnh3RRAB,,,,,,,,,,,,,,,,,,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN0X183Tnh3RRAB!2m1!1s0x0:0x4322f10ef2c6097a!3m1!1s2@1:CIHM0ogKEICAgICt__7NxwE%7CCgwI6_3vrQYQkJGA4gI%7C?hl=en,117870793051844422390,https://lh3.googleusercontent.com/a-/ALV-UjU9BsbHkcxTjV8bQG7qIhvVtWUUWnZa1uuPm1R7SU2poEjSZ-Q=s120-c-rp-mo-ba4-br100,https://www.google.com/maps/contrib/117870793051844422390?hl=en,,,,,,,,,,,,,,,,,,
Ono Hawaiian BBQ,1,"I normally would.give this place a good review.
But I just left and the lady at counter ... Sunday evening at around 5:25.
Gave me all kinds of attitude ... I asked for no salad... guess what? I got salad.
I tipped a dollar ... and she wouldn't even give me a bag to carry it in.... like I couldn't afford 25  cents. My food was cold, like someone  didn't pick up their order.
The meat was old and dry...
Just rude and unprofessional.
It's fast food.. I guess it's to be expected",2024-01-15T01:43:09.653Z,0,Pharaoh,146,TRUE,,,3 months ago,,,,,,,1,1,,1,ChdDSUhNMG9nS0VJQ0FnSUMxaU1tQTVBRRAB,https://lh5.googleusercontent.com/p/AF1QipOeQmVeNCPZcmuXHKUvBQ---2ioW2anG24nf7bA=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMxaU1tQTVBRRAB!2m1!1s0x0:0x4322f10ef2c6097a!3m1!1s2@1:CIHM0ogKEICAgIC1iMmA5AE%7CCgwIrZuSrQYQqPLetwI%7C?hl=en,106671001132571558731,https://lh3.googleusercontent.com/a-/ALV-UjXalIakmRH4wr2rkOs_EmhDIbqRYyq92wMnOpSvtGI7805zrEg25g=s120-c-rp-mo-ba4-br100,https://www.google.com/maps/contrib/106671001132571558731?hl=en,,,,,,,,,,,,,,,,,,
Ono Hawaiian BBQ,5,Chicken katsu is made of thin pieces but the rest is great,2024-01-13T23:17:22.920Z,0,Cash W,10,TRUE,,,3 months ago,,Lunch,,$10–20,,Take out,5,4,,5,ChdDSUhNMG9nS0VJQ0FnSUNOLXVLVjFRRRAB,,,,,,,,,,,,,,,,,,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNOLXVLVjFRRRAB!2m1!1s0x0:0x4322f10ef2c6097a!3m1!1s2@1:CIHM0ogKEICAgICN-uKV1QE%7CCgwIgrSMrQYQ6PmUtwM%7C?hl=en,109927044615480824351,https://lh3.googleusercontent.com/a/ACg8ocJdgDVF404solh20EF5MU7GAeUYgZH0vl4xNfu6VKjUA6VQdvV4=s120-c-rp-mo-ba3-br100,https://www.google.com/maps/contrib/109927044615480824351?hl=en,,,,,,,,,,,,,,,,,,
