title,stars,text,publishedAtDate,likesCount,name,reviewerNumberOfReviews,isLocalGuide,responseFromOwnerDate,responseFromOwnerText,publishAt,rating,reviewContext/Meal type,reviewContext/Parking space,reviewContext/Price per person,reviewContext/Recommendation for vegetarians,reviewContext/Service,reviewDetailedRating/Atmosphere,reviewDetailedRating/Food,reviewDetailedRating/Service,reviewId,reviewImageUrls/0,reviewImageUrls/1,reviewImageUrls/2,reviewImageUrls/3,reviewOrigin,reviewUrl,reviewerId,reviewerPhotoUrl,reviewerUrl,textTranslated,reviewContext/Parking type options,reviewImageUrls/4,reviewImageUrls/5,reviewImageUrls/6,reviewImageUrls/7,reviewImageUrls/8,reviewImageUrls/9,reviewImageUrls/10,reviewImageUrls/11,reviewImageUrls/12,reviewImageUrls/13,reviewImageUrls/14,reviewImageUrls/15,reviewImageUrls/16,reviewImageUrls/17,reviewImageUrls/18,reviewImageUrls/19,reviewImageUrls/20,reviewImageUrls/21,reviewImageUrls/22,reviewImageUrls/23,reviewImageUrls/24,reviewImageUrls/25,reviewImageUrls/26,reviewImageUrls/27,reviewImageUrls/28,reviewImageUrls/29,reviewImageUrls/30,reviewImageUrls/31,reviewImageUrls/32,reviewImageUrls/33,reviewImageUrls/34,reviewImageUrls/35,reviewImageUrls/36,reviewImageUrls/37,reviewImageUrls/38,reviewImageUrls/39
Wingz In The City,2,Food was so so but pricey. Service was good but could have been better. Not my 1st choice of restaurants. It would be the last choice if anything,2024-03-24T17:40:58.808Z,0,,195,TRUE,,,a month ago,,Lunch,Plenty of parking,$10–20,,Take out,2,2,2,ChdDSUhNMG9nS0VJQ0FnSUNENU5hXzJRRRAB,,,,,Google,,106893446280063726690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wingz In The City,1,Too expensive,2024-03-01T06:07:02.489Z,0,,95,TRUE,,,a month ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUM5NlAzbVJ3EAE,,,,,Google,,115763194996328379297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wingz In The City,3,,2024-02-13T02:12:27.556Z,0,,3,FALSE,,,2 months ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNkak5qcUpREAE,,,,,Google,,109775970473010627555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wingz In The City,3,The store counter is so messy...the wings are okay. My fries were burnt she opened them and said oh they just dark. They were burnt and while bagging up my order she gave me the wrong food. They need to hire someone and be more organized.,2023-12-16T21:33:46.053Z,0,,60,TRUE,,,4 months ago,,Lunch,,$1–10,,Take out,3,3,1,ChZDSUhNMG9nS0VJQ0FnSURWdS15VUVBEAE,https://lh5.googleusercontent.com/p/AF1QipOVVhiN8CP8JFkQtyxzVwqsN5qkA63P1sKSxAUr=w150-h150-k-no-p,,,,Google,,109311562326490879473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wingz In The City,5,,2023-11-08T23:52:25.024Z,0,,11,FALSE,,,5 months ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURGdGJDXzNBRRAB,,,,,Google,,107206865887416822886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wingz In The City,2,Not worth the money. Placed a call in order only to pull up and find out everything is a La carte so my two wing combos were $50. I got 7 onion rings for $6. Go somewhere where you can get an actual wing combo instead of this place trying to price gouge you. I won’t be back.,2023-08-01T22:45:11.003Z,0,,32,FALSE,,,8 months ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNwbW9uOWR3EAE,,,,,Google,,101165798988901726108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wingz In The City,3,,2023-07-16T08:42:58.755Z,0,,14,TRUE,,,9 months ago,,,,,,Take out,3,3,2,ChdDSUhNMG9nS0VJQ0FnSURKNW9QTHpnRRAB,,,,,Google,,101387832625659986586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wingz In The City,3,Lol could’ve made the loaded fries at my house for 10$ or less but The wings are good! decent size worth the price would come back for wings,2022-09-09T23:49:55.653Z,0,,37,TRUE,,,a year ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNlNHJlOUtBEAE,https://lh5.googleusercontent.com/p/AF1QipPOCsNv6GakeoveXLuFMtgdem2uGYEqQC_I6-Nq=w150-h150-k-no-p,,,,Google,,116123436627265122152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wingz In The City,1,They over charged my card Please make sure you check your receipt or ask for a receipt before you leave this business they're capitalizing off of our credit cards charging us extra,2022-07-04T19:29:08.564Z,0,,9,FALSE,,,a year ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURPMXF6d1ZnEAE,,,,,Google,,108480191095856247451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wingz In The City,3,,2022-04-06T06:44:30.432Z,0,,9,TRUE,,,2 years ago,,Lunch,,$10–20,,Take out,,,,ChZDSUhNMG9nS0VJQ0FnSURXcDVQTkp3EAE,,,,,Google,,106239055177079579542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wingz In The City,5,,2022-02-26T01:28:38.110Z,0,,25,TRUE,,,2 years ago,,Dinner,,$10–20,,Take out,,,,ChZDSUhNMG9nS0VJQ0FnSUNXbHNUdldnEAE,,,,,Google,,113520140635747994482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wingz In The City,5,,2022-01-23T12:28:26.641Z,0,,61,TRUE,,,2 years ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURtNHViekdREAE,,,,,Google,,118095763018341921951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wingz In The City,5,This is a great place to eat at. Prices are fair they are very friendly and super nice. My go to place❤❤💯💯,2022-01-22T00:42:44.952Z,0,,94,TRUE,,,2 years ago,,Lunch,,$10–20,,Take out,,,,ChdDSUhNMG9nS0VJQ0FnSURtM0lPMG1nRRAB,,,,,Google,,104960532819593126249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wingz In The City,5,Great service! wings are great too!,2022-01-19T19:30:12.000Z,0,,147,TRUE,,,2 years ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURtbEtXWXdRRRAB,,,,,Google,,115711564969929195183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bamba Cuisine,5,"Ordered through UberEats, the food is always so delicious! Thanks for a tasty meal!",2024-04-24T02:27:36.004Z,0,,15,FALSE,,,17 hours ago,,Dinner,,$20–30,,Delivery,,5,,ChZDSUhNMG9nS0VJQ0FnSUNqcGFXWVRBEAE,,,,,Google,,111144948779569994135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bamba Cuisine,4,,2024-04-14T20:03:32.223Z,0,,14,FALSE,,,a week ago,,Dinner,,$20–30,,Take out,5,4,4,ChZDSUhNMG9nS0VJQ0FnSURELTZTMWF3EAE,,,,,Google,,101656439679821533020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bamba Cuisine,5,"The best Senegalese Cuisine I've had since visiting Dakar.
Love coming here.",2024-04-11T03:04:10.258Z,0,,2,FALSE,,,a week ago,,Dinner,,$20–30,,Take out,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUREOFpESXdRRRAB,https://lh5.googleusercontent.com/p/AF1QipN1s_GZGaR9P25Xhd-LnCL9BRrz_l8gecJnvwN_=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPWVIiFtkydPDXMAZA9YOyISh_95TjAxnU_ZpVY=w150-h150-k-no-p,,,Google,,100511573561075894795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bamba Cuisine,3,"I’ve been coming to Bamba for years. I usually get the Thieboudienne, chicken yassa and shawarma.",2024-04-09T03:20:37.933Z,0,,42,TRUE,,,2 weeks ago,,Dinner,,$20–30,,Dine in,5,3,4,ChdDSUhNMG9nS0VJQ0FnSUREbHZfdG13RRAB,,,,,Google,,108988613372021281928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bamba Cuisine,5,The aroma confronts,2024-04-08T20:01:50.397Z,0,,8,FALSE,,,2 weeks ago,,Lunch,,$10–20,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUREcG9tRmJREAE,,,,,Google,,117148766232840579645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bamba Cuisine,5,,2024-04-06T02:06:06.179Z,0,,,FALSE,,,2 weeks ago,,Other,,$10–20,,Take out,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUREbE1mNElBEAE,,,,,Google,,109767281909897922934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bamba Cuisine,5,,2024-04-05T20:06:26.540Z,0,,8,FALSE,,,2 weeks ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUREcElIUWl3RRAB,,,,,Google,,113060812058586050895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bamba Cuisine,5,I live in Macon now but it was worth  the drive!,2024-03-29T03:53:26.335Z,0,,3,FALSE,2024-03-29T20:41:48.855Z,,3 weeks ago,,,,,,Take out,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNEb2F5VER3EAE,,,,,Google,,104161009290885781708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bamba Cuisine,5,,2024-03-27T22:45:41.775Z,0,,14,TRUE,2024-03-29T20:42:57.225Z,,3 weeks ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNEbHZISXJ3RRAB,,,,,Google,,113462161488715739716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bamba Cuisine,4,"Food was good ,not enough",2024-03-26T01:20:27.260Z,0,,25,FALSE,2024-03-26T02:11:37.779Z,,4 weeks ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNEd3E2TkV3EAE,,,,,Google,,109326572218540832055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bamba Cuisine,5,I Love the Jollof peanut soup and okra soup and cassava leaves and don’t forget your ginger lemonade ….,2024-03-25T16:57:11.584Z,0,,10,TRUE,2024-03-26T02:12:21.730Z,,4 weeks ago,,,,,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNEM09YRHp3RRAB,,,,,Google,,114586399569514609593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bamba Cuisine,5,I absolutely love coming here. The food is always made fresh daily and the customer service is great!,2024-03-25T09:19:32.597Z,0,,5,FALSE,2024-03-25T10:59:21.654Z,,4 weeks ago,,Lunch,,,,Take out,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNEek51dDVBRRAB,,,,,Google,,105296454358181265313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bamba Cuisine,5,Their chicken dibi is really top tier!!,2024-03-22T01:10:48.595Z,0,,6,FALSE,2024-03-23T03:38:10.706Z,,a month ago,,,,$30–50,,,5,5,4,ChZDSUhNMG9nS0VJQ0FnSUQ5NTYyZFNREAE,,,,,Google,,106397892073764766149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bamba Cuisine,5,,2024-03-19T10:13:59.483Z,0,,79,TRUE,2024-03-23T03:38:59.828Z,,a month ago,,,,,Somewhat recommend,,3,5,4,ChZDSUhNMG9nS0VJQ0FnSUQ5bGJQdWZBEAE,,,,,Google,,100796046896031306432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bamba Cuisine,1,Nems was burnt and lamb was fatty and gross.,2024-03-18T04:04:50.067Z,0,,17,TRUE,,,a month ago,,,,,,,,1,,ChdDSUhNMG9nS0VJQ0FnSUQ5OGNIRjh3RRAB,https://lh5.googleusercontent.com/p/AF1QipMGpnVErFTeBuqCI5l-Pf00PH38pcqisPxK9_P3=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipP7eTkvafjWsSZn-thbCYBqZib-Ue7uiNfyaeIp=w150-h150-k-no-p,,,Google,,104548999227642612516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scotch Bonnett Jamaican Restaurant,3,"This was just OK. I ordered fried plantains and they were old/refried. I also ordered curry chicken. There were SO many bones in the chicken. I've had curry chicken elsewhere and that was not the case. There was a bone in every bite. Lastly, I ordered the cocoa bread. It was dry and was like a dinner roll. I wouldn't go back but that's just me.",2024-04-24T09:31:20.744Z,0,,106,TRUE,,,10 hours ago,,,,,,,3,3,3,ChdDSUhNMG9nS0VJQ0FnSUNqdFpXQW9BRRAB,,,,,Google,,107428745360189509152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scotch Bonnett Jamaican Restaurant,3,,2024-04-17T15:41:29.397Z,0,,4,FALSE,,,a week ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNqbUtfLUZBEAE,,,,,Google,,115208109199495793741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scotch Bonnett Jamaican Restaurant,5,Best Brown Stew Chicken in the city.,2024-04-15T12:35:20.253Z,0,,18,TRUE,,,a week ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUREMTczTU9nEAE,,,,,Google,,107827950105900385030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scotch Bonnett Jamaican Restaurant,5,Ox Tails dinner was delicious,2024-04-08T17:34:51.243Z,0,,23,FALSE,,,2 weeks ago,,Lunch,,$20–30,,Take out,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUREeHJIZlNREAE,,,,,Google,,113985986280875040078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scotch Bonnett Jamaican Restaurant,3,"Not to bad,",2024-04-06T23:59:18.391Z,0,,96,TRUE,,,2 weeks ago,,,,,,,2,3,3,ChZDSUhNMG9nS0VJQ0FnSUREdlAzWER3EAE,,,,,Google,,115320412609735709715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scotch Bonnett Jamaican Restaurant,5,As always 10 out of 10...best food best prices best service...I will always be a fan,2024-04-06T05:26:14.183Z,0,,174,TRUE,,,2 weeks ago,,Dinner,,$20–30,,Take out,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUREdFBUdlRnEAE,,,,,Google,,116125291851789387533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scotch Bonnett Jamaican Restaurant,5,Been here 3 times this the first time I have had real authentic Jamaican Food in a long time grilled jerk chicken doesn't miss the mark not dried out over seasoned rice and peas are fresh I can't find anything to dislike about this establishment it does get pack but once you try the food you will understand.,2024-04-04T01:36:00.730Z,0,,100,TRUE,,,2 weeks ago,,Dinner,,$10–20,,Take out,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNEXzd5Wm1RRRAB,https://lh5.googleusercontent.com/p/AF1QipOMu4_WRCcbKlRa89te2C-oWRM9V_IytWD41cLo=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMtoaL-Cqxnyns_pjFp5KLZ2ICwMmY_3Np2xKsN=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMnnd414fFrpJDD1xnCDwk6nkxnf418NkEcA2Hb=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOZ7IGqItqsRjYV-fHaBU4AmSs6J820c8G6RoXN=w150-h150-k-no-p,Google,,111452627250758429574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scotch Bonnett Jamaican Restaurant,5,,2024-03-25T13:43:10.643Z,0,,42,TRUE,,,4 weeks ago,,Lunch,,$10–20,,Take out,,5,5,ChdDSUhNMG9nS0VJQ0FnSUNEN04tMDFBRRAB,,,,,Google,,116350238928384331170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scotch Bonnett Jamaican Restaurant,5,,2024-03-23T05:02:10.933Z,0,,12,TRUE,,,a month ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNEd0k3Y3hBRRAB,,,,,Google,,112403387248475515364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scotch Bonnett Jamaican Restaurant,5,"Superb, fresh",2024-03-14T02:07:44.692Z,0,,30,FALSE,,,a month ago,,Lunch,,$10–20,,Take out,4,4,4,ChZDSUhNMG9nS0VJQ0FnSUQ5ekp2dk1BEAE,,,,,Google,,105317510096331192948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scotch Bonnett Jamaican Restaurant,5,,2024-03-10T12:25:50.289Z,0,,25,TRUE,,,a month ago,,,,,,,,5,5,ChZDSUhNMG9nS0VJQ0FnSURka1plV05BEAE,,,,,Google,,116363597914413074241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scotch Bonnett Jamaican Restaurant,4,When I pass by I saw a line of people so I figured it was pretty good.  When my good friend took me to eat I was pleasantly surprised. The plantains was the best I've had and oh my God the cabbage was off the chain. The smoke meat was perfect however the rice was a little undercooked. I would definitely recommend this place. The best side of the road jerk chicken joint to date,2024-03-01T18:57:03.665Z,0,,73,TRUE,,,a month ago,,,,,,,4,4,5,ChZDSUhNMG9nS0VJQ0FnSURkcWMzZFdBEAE,https://lh5.googleusercontent.com/p/AF1QipNLgGABG1Wh2lA7qzEAkneDDDO0iRL5kjtAobha=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNZPsVyLPKwLQFim6WDOWeQgeNRZ_GAlHA055zz=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMyaA-rHr23fIaAKuFAmgmx-YT69XAbA2uIubMG=w150-h150-k-no-p,,Google,,111239937294294948645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scotch Bonnett Jamaican Restaurant,5,"Oxtails are spot on, and the customer service that I receive every time I visit is excellent .",2024-02-29T20:26:14.594Z,1,,6,FALSE,2024-03-01T11:44:42.919Z,,a month ago,,Lunch,,$50–100,,Take out,4,5,5,ChZDSUhNMG9nS0VJQ0FnSUM5eUpxMkp3EAE,https://lh5.googleusercontent.com/p/AF1QipPgeR0cc7j5tvXgNmDxb4TALyTuDdj-K2AllAFD=w150-h150-k-no-p,,,,Google,,103123857536603566735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scotch Bonnett Jamaican Restaurant,5,"The food is top tier and the guys are pleasant gentlemen who work very hard.  ""Macys""loves yall!",2024-02-26T16:58:50.908Z,0,,67,FALSE,,,a month ago,,Lunch,,$20–30,,Take out,5,5,5,ChZDSUhNMG9nS0VJQ0FnSURkZzVMS0R3EAE,,,,,Google,,109795551026698991206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scotch Bonnett Jamaican Restaurant,1,,2024-02-25T04:15:25.072Z,0,,42,TRUE,,,a month ago,,Dinner,,$30–50,,Take out,,1,4,ChdDSUhNMG9nS0VJQ0FnSURkMmV6TG9RRRAB,,,,,Google,,108151559060900332034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yoshi Hibachi Grill / Wingz in the City,4,,2024-04-21T16:47:57.623Z,0,,16,TRUE,,,3 days ago,,Dinner,,$20–30,,Take out,4,4,4,ChdDSUhNMG9nS0VJQ0FnSUNqem9xeXp3RRAB,,,,,Google,,101686199074241846303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yoshi Hibachi Grill / Wingz in the City,1,"The rice itself was as low of a quality you can  get. I was hoping to get the same experience with my rice ,  as I would  at American deli I’m hoping to get A better quality of food today with the wings and lobster fries",2024-04-04T15:48:13.054Z,0,,19,TRUE,2024-04-04T16:02:26.572Z,,2 weeks ago,,,,,,Take out,,1,,ChdDSUhNMG9nS0VJQ0FnSUREME0teG9BRRAB,,,,,Google,,102442687918928176065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yoshi Hibachi Grill / Wingz in the City,5,Food is always prepared fresh and taste excellent. We always get the Salmon Hibachi. Everything is made fresh so it wont be your typical food where the restaurant just has to warm up! It will take little longer but worth the wait.,2024-01-19T22:23:26.994Z,0,,20,FALSE,,,3 months ago,,Dinner,,$20–30,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUROa0txbHVRRRAB,,,,,Google,,102325838367769069285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yoshi Hibachi Grill / Wingz in the City,5,,2023-12-24T07:14:44.125Z,0,,33,FALSE,,,4 months ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUMxakpYaDVBRRAB,,,,,Google,,115185946365694456083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yoshi Hibachi Grill / Wingz in the City,5,Staff was nice and hospitable. The food smelled so good.  I must go back to try for myself,2023-11-21T12:28:14.161Z,1,,826,TRUE,,,5 months ago,,Dinner,,$20–30,,Delivery,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNseWVtaFhREAE,,,,,Google,,110369774039392308266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yoshi Hibachi Grill / Wingz in the City,1,Very rude lady at front desk.,2023-11-19T01:11:40.540Z,0,,7,FALSE,,,5 months ago,,,,,,,1,1,1,ChdDSUhNMG9nS0VJQ0FnSUNsN29uYnpRRRAB,,,,,Google,,102712105923862773143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yoshi Hibachi Grill / Wingz in the City,4,"Ordered here on UBER EATS, the shrimp and chicken hibachi with 2 vegetable egg rolls and the grape Kool aid. Hibachi was great, never received my egg rolls and the Kool aid was good as well.. They did take a very long time to prepare my order even though I ordered ahead which defeats the purpose but other than that it was Okay.",2023-11-18T23:53:04.509Z,0,,58,TRUE,,,5 months ago,,Dinner,,$10–20,,Delivery,3,4,3,ChZDSUhNMG9nS0VJQ0FnSUR4emZ2cVl3EAE,https://lh5.googleusercontent.com/p/AF1QipPxwWNBNoweRqPgj4fTLTecy5bwHF2pON_OAbkf=w150-h150-k-no-p,,,,Google,,107935104653353246341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yoshi Hibachi Grill / Wingz in the City,5,,2023-11-14T11:56:24.491Z,0,,25,TRUE,,,5 months ago,,Dinner,,$10–20,,Take out,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNsOUxqSzZ3RRAB,,,,,Google,,113520140635747994482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yoshi Hibachi Grill / Wingz in the City,5,I loved the food and the food was good and juicy and the wings wernt small they were big and my whole family enjoyed the food.,2023-10-31T01:48:04.510Z,0,,4,FALSE,,,5 months ago,,Dinner,,,,Take out,4,5,5,ChZDSUhNMG9nS0VJQ0FnSUNGemRHcGJnEAE,,,,,Google,,105301613246678911054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yoshi Hibachi Grill / Wingz in the City,1,"Prices are way too high, wasnt told my order would take 30 minutes before ordering or else I would’ve went somewhere else. Did not enjoy my experience here.",2023-10-21T23:00:36.142Z,0,,3,FALSE,,,6 months ago,,Dinner,,$10–20,,Take out,2,3,1,ChdDSUhNMG9nS0VJQ0FnSUQ1MHRXSXVRRRAB,,,,,Google,,113538459207648432860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yoshi Hibachi Grill / Wingz in the City,1,,2023-10-16T02:24:25.486Z,0,,1,FALSE,,,6 months ago,,Dinner,,$30–50,,Take out,,1,2,ChZDSUhNMG9nS0VJQ0FnSUM1MVl5LU9REAE,,,,,Google,,106713831572937977380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yoshi Hibachi Grill / Wingz in the City,3,"I had honey lemon pepper chicken tenders... they were good! The customer service is horrible. I ordered online food wasn't ready I waited an additional 20 mins. She was eating at the counter, wasn't dress to be serving customer very unorganized and she slick rude. I try to support small business but she needs to hire a cashier and work on her communication and customer service skills.",2023-09-19T00:18:54.688Z,0,,60,TRUE,,,7 months ago,,,,,,,2,5,2,ChdDSUhNMG9nS0VJQ0FnSUNadS1MMjNBRRAB,,,,,Google,,109311562326490879473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yoshi Hibachi Grill / Wingz in the City,1,"I found hair in my food for one that god door dash gave me my money back. 2 I ordered from here through DoorDash. I placed an order for two combos I only received one and could tail the bag was not tampered with based on how the sticker or tape was placed on the tide bag. 3 I ordered two hibachi chicken and shrimp combos and received white rice, three pieces of broccoli a few mushrooms no eggs, no vegetables no nothing just chicken and shrimp on top. This was very disappointing. Don’t call yourself a hibachi spot if you’re not serving hibachi.",2023-09-12T17:57:03.854Z,1,,3,FALSE,,,7 months ago,,,,,,,1,1,1,ChdDSUhNMG9nS0VJQ0FnSUNaOFpDczRRRRAB,,,,,Google,,117302816966729344920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yoshi Hibachi Grill / Wingz in the City,1,Bad service it takes 20mins to drop some damn fries and that’s sad. I’ll never go here again.,2023-09-08T00:19:32.066Z,0,,3,FALSE,,,7 months ago,,,,,,,1,,1,ChZDSUhNMG9nS0VJQ0FnSUNaaXFUTFZREAE,,,,,Google,,109117283191767756577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yoshi Hibachi Grill / Wingz in the City,2,"Not the welcoming experience but most in the area aren’t looking for that. Yea, I’m new to Georgia but this isn’t hibachi, more like thrown together. My hibachi had way too much juice or sauce in the food. It is well seasoned I can’t complain but there’s much needed to be learned before naming a dish. I’m assuming this is what Campbellton Rd calls hibachi. I didn’t have the traditional vegetables sold with hibachi, I even feel scammed because $40 was way too much for this and a powder lemonade. I wont be going back tho honestly.",2023-08-23T00:02:36.099Z,0,,1,FALSE,2023-08-23T02:01:34.076Z,,8 months ago,,Dinner,Somewhat difficult to find parking,$30–50,,Take out,2,3,4,ChZDSUhNMG9nS0VJQ0FnSURwX3FteVpREAE,https://lh5.googleusercontent.com/p/AF1QipMyJXOnv3nf7yI2gHuNOQh6t_dvEYa74PvGFpUq=w150-h150-k-no-p,,,,Google,,100495144326267618240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chili's Grill & Bar,5,,2024-04-22T14:19:34.883Z,0,,58,TRUE,2024-04-23T12:23:32.906Z,,2 days ago,,Dinner,,$10–20,,Dine in,4,4,5,ChZDSUhNMG9nS0VJQ0FnSUNqb1pUTUxREAE,,,,,Google,,113071754950429380816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chili's Grill & Bar,5,,2024-04-21T15:24:06.032Z,0,,7,FALSE,2024-04-22T12:17:15.525Z,,3 days ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNqanJXbmN3EAE,,,,,Google,,112052180428899017434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
