title,stars,text,publishedAtDate,likesCount,name,reviewerNumberOfReviews,isLocalGuide,responseFromOwnerDate,responseFromOwnerText,publishAt,rating,reviewContext/Meal type,reviewContext/Parking space,reviewContext/Price per person,reviewContext/Recommendation for vegetarians,reviewContext/Service,reviewDetailedRating/Atmosphere,reviewDetailedRating/Food,reviewDetailedRating/Service,reviewId,reviewImageUrls/0,reviewImageUrls/1,reviewImageUrls/2,reviewImageUrls/3,reviewImageUrls/4,reviewOrigin,reviewUrl,reviewerId,reviewerPhotoUrl,reviewerUrl,textTranslated,reviewContext/Parking type options,reviewImageUrls/5,reviewImageUrls/6,reviewImageUrls/7,reviewImageUrls/8,reviewImageUrls/9,reviewImageUrls/10,reviewImageUrls/11,reviewImageUrls/12,reviewImageUrls/13,reviewImageUrls/14,reviewImageUrls/15,reviewImageUrls/16
Spring Kitchen,5,,2023-11-01T01:39:30.996Z,0,,,FALSE,,,5 months ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNGX1lfSnpBRRAB,,,,,,Google,,105672831372007306984,,,,,,,,,,,,,,,,
Spring Kitchen,1,"We ordered take out on a Wednesday late afternoon.  The soup was incorrect - wonton not egg drop wonton as we ordered.  The main dishes and shrimp rolls were mushy and tasteless.  We’ve ordered from here at times over the past 15 years and the food has always been great.

What happened?  We’ll have to find another go to Chinese take out.",2023-10-27T15:41:47.144Z,2,,6,FALSE,,,5 months ago,,Dinner,,$10–20,,Take out,,1,,ChdDSUhNMG9nS0VJQ0FnSUNoaWFEQnZRRRAB,,,,,,Google,,100657368782413068213,,,,,,,,,,,,,,,,
China Wok,1,"La peor comida china que he comprado en mi vida, es mejor quedarse con hambre que comer aquí. Come en otro lugar pero por favor no comas aquí quiérete -.-“ el pollo con semillas de sésamo estaba terrible y el arroz frito no puedo ni opinar, directamente no comas aquí y quédate con hambre es lo mejor me lo vas agradecer",2024-04-10T01:07:01.079Z,0,,12,FALSE,,,a week ago,,Lunch,,,,Take out,,1,,ChZDSUhNMG9nS0VJQ0FnSUREM3BtZk13EAE,,,,,,Google,,110726802134725183719,,,"The worst Chinese food I have ever bought in my life, it is better to stay hungry than eat here. Eat somewhere else but please don't eat here, love yourself -.-“ the chicken with sesame seeds was terrible and the fried rice I can't even comment on, don't eat here and stay hungry, it's the best, you'll thank me.",,,,,,,,,,,,,
China Wok,3,"So I decided to try this place for the first time.
Very nice and clean. However as I went to order the guy did not speak smile or anything customer service was just horrible! So I said to him how are you today. He did not respond took my order and that was it. My food was good hir and fresh. I ordered the Sesame Chicken. Cooked just right chick wasn’t hard or anything, and a shrimp egg roll. They definitely need to work on customer service.",2024-04-03T23:41:27.772Z,0,,33,TRUE,,,2 weeks ago,,,,,,,2,5,3,ChdDSUhNMG9nS0VJQ0FnSUNEdjlYd2xRRRAB,https://lh5.googleusercontent.com/p/AF1QipOVXgIL4QhA1nXuM_6HtdUbIePSQnnKS0HGhB3T=w150-h150-k-no-p,,,,,Google,,116171383880871043928,,,,,,,,,,,,,,,,
China Wok,1,"The most horrible customer service you could ever imagine. I’ve ordered from here once before and ordered the vegetable chow fun which was decent. I specified that I want the thin noodles and was told that’s what chow fun is, is Angel noodles. This time I came in to get the same thing and received these flat looking noodles which is completely different from the chow fun I’m use to. I didn’t think to specify because the last time I was made to feel stupid for specifying the type of noodles. So I called to let him know and all he could say was “I don’t know what to tell you”. To add insult to injury this is by far the most disgusting dish I have ever tasted. It tastes like slop. I would advise to go somewhere else where the atmosphere is welcoming and clean.",2024-03-29T21:43:10.803Z,0,,8,FALSE,,,3 weeks ago,,,,,,,1,1,1,ChZDSUhNMG9nS0VJQ0FnSUNEeWJXVUVREAE,https://lh5.googleusercontent.com/p/AF1QipORMyxxg4XdnYXWw0IyDiJf5AHsa-_fcaasHZZ6=w150-h150-k-no-p,,,,,Google,,101317882301877266718,,,,,,,,,,,,,,,,
China Wok,1,"They tell me to wait 10 minutes for my food to be ready after ordering it half an hour ago, they didn’t have their kitchen even turned on. Cmon.",2024-02-27T00:54:26.933Z,0,,2,FALSE,,,a month ago,,Dinner,,$10–20,,Delivery,3,3,1,ChZDSUhNMG9nS0VJQ0FnSURkMDVLY0N3EAE,,,,,,Google,,100499697494628170499,,,,,,,,,,,,,,,,
China Wok,4,Food is good but service is horrible. Not sure why the man at the counter can’t be a little more friendly.,2024-01-20T22:48:25.693Z,0,,16,FALSE,,,3 months ago,,Dinner,,$50–100,,Take out,3,5,3,ChdDSUhNMG9nS0VJQ0FnSUROX0tmRzJnRRAB,,,,,,Google,,112728967573248667790,,,,,,,,,,,,,,,,
China Wok,5,"We just moved here from NY and took a chance since it’s close to us. The food was very good with nice portions. I had shrimp with lobster sauce and spouse had Beef with Broccoli, we definitely will order again.",2024-01-17T16:50:44.146Z,0,,4,FALSE,,,3 months ago,,Dinner,,$20–30,,Take out,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNOMDlfcGVnEAE,,,,,,Google,,100720596091671108746,,,,,,,,,,,,,,,,
China Wok,5,Best Chinese we have found in the area. On of our go to places. The crab cheese wantons are so good!,2023-10-21T21:17:26.762Z,0,,13,FALSE,,,6 months ago,,Dinner,,$10–20,,Take out,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUQ1MHZMdDRRRRAB,,,,,,Google,,107786496584120129835,,,,,,,,,,,,,,,,
China Wok,5,Really great classic Chinese food!,2023-08-10T23:11:09.207Z,0,,115,TRUE,,,8 months ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNwbTYzX2NBEAE,https://lh5.googleusercontent.com/p/AF1QipNkc0GAosb7vnTLlc5WGRmzB6vke52lZJSMYduO=w150-h150-k-no-p,,,,,Google,,115482015382121351307,,,,,,,,,,,,,,,,
China Wok,1,Will never ever go.,2023-07-23T01:46:24.698Z,1,,15,TRUE,,,9 months ago,,,,,,Dine in,1,1,1,ChdDSUhNMG9nS0VJQ0FnSURKcTRYSHh3RRAB,,,,,,Google,,108752915378758181729,,,,,,,,,,,,,,,,
China Wok,5,,2023-05-16T23:02:13.963Z,0,,316,TRUE,,,11 months ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUN4bHMyRGVBEAE,,,,,,Google,,100287156931073013415,,,,,,,,,,,,,,,,
China Wok,5,,2023-03-06T18:09:45.948Z,0,,41,TRUE,,,a year ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURobXYtVWRREAE,,,,,,Google,,100537442021525497731,,,,,,,,,,,,,,,,
China Wok,5,"Don't know why bad reviews,  but this place is clean and the food we got was hot and good.",2023-02-13T18:04:22.282Z,1,,8,FALSE,,,a year ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNobnFhS2VBEAE,,,,,,Google,,108125439734434368673,,,,,,,,,,,,,,,,
China Wok,1,Worst Chinese food,2022-10-14T16:53:40.408Z,0,,8,FALSE,,,a year ago,,Lunch,,$10–20,,Take out,,,,ChdDSUhNMG9nS0VJQ0FnSURlLVlXdnhnRRAB,,,,,,Google,,107718471767234861580,,,,,,,,,,,,,,,,
China Wok,5,"We've lived in Cary for 12 years, and our family has been coming to this restaurant for probably 9 years. We've eaten here about 60 times over many years. The family who runs it is very nice and uses fresh vegetables always.  We've always had a good meal here, it is always very flavorful. Ignore the negative comments, this is good Chinese food. The other Chinese restaurants in the area have more bland or flat tasting food. Try it and you will not be disappointed.  You will enjoy it. And please don't say someone is rude because they are from another culture and don't roll out the red carpet for you when you walk in.",2022-10-04T00:27:34.132Z,5,,3,FALSE,,,a year ago,,Dinner,,$20–30,,Take out,,,,ChdDSUhNMG9nS0VJQ0FnSURlaktlTDV3RRAB,,,,,,Google,,112793755078747897730,,,,,,,,,,,,,,,,
China Wok,1,"Wish I could give 0 stars. Worst Chinese food ever and wasted money. Ordered take out. Worst hot and sour soup every in my life. Spoilt tofu, and mushrooms. Stinky and went to trash.

Fried rice had stone/sand. Stinky as well.

This place needs a visit by health inspectors",2022-08-30T01:25:28.097Z,3,,9,FALSE,,,a year ago,,Dinner,,$10–20,,Take out,,,,ChZDSUhNMG9nS0VJQ0FnSUR1NjdHelRnEAE,,,,,,Google,,108788536795927628188,,,,,,,,,,,,,,,,
Hibachi 88,5,The food here is amazing and I always enjoy eating here with my friends. The workers are always so nice and we always have great fun here.,2024-04-17T22:18:09.452Z,0,,1,FALSE,,,5 days ago,,Lunch,,,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNqLUxUSTBnRRAB,,,,,,Google,,106746602291713770324,,,,,,,,,,,,,,,,
Hibachi 88,5,,2024-03-28T02:30:23.775Z,0,,8,FALSE,,,3 weeks ago,,Dinner,,,,Take out,,5,5,ChZDSUhNMG9nS0VJQ0FnSUNEdG9qdlhBEAE,,,,,,Google,,101004135159704741608,,,,,,,,,,,,,,,,
Hibachi 88,4,,2024-03-25T22:47:00.259Z,0,,15,FALSE,,,4 weeks ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNEZ3U3MXh3RRAB,,,,,,Google,,115854272009839628078,,,,,,,,,,,,,,,,
Hibachi 88,5,"When I say this is my favorite restaurant, I mean it. I am always overjoyed whenever I hear my wife calling their place to make an order and when I then go to pick the food up, the staff is always so friendly and polite. We’ve had one mistake happen with our order once but the lady on the phone was very helpful and helped us. Definitely recommend this place to others!",2024-03-24T00:36:43.105Z,0,,1,FALSE,,,4 weeks ago,,,,$10–20,,Take out,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNENlB6aWZnEAE,,,,,,Google,,102239346320288376519,,,,,,,,,,,,,,,,
Hibachi 88,4,,2024-03-19T20:35:57.601Z,0,,1,FALSE,,,a month ago,,Dinner,,$10–20,,Take out,4,4,5,ChdDSUhNMG9nS0VJQ0FnSUQ5emJuUXhBRRAB,,,,,,Google,,110291914547754605065,,,,,,,,,,,,,,,,
Hibachi 88,5,,2024-03-16T20:04:36.739Z,0,,1,FALSE,,,a month ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUQ5enRqVGxBRRAB,,,,,,Google,,111942234305206808842,,,,,,,,,,,,,,,,
Hibachi 88,5,"Lovely place, the food is delicious, their hibachi chicken is amazing, I eat it atleast once a week. Friendly staff and good food combine to make this a great restaurant experience.",2024-02-17T21:59:33.487Z,1,,16,TRUE,,,2 months ago,,Dinner,,$10–20,,Take out,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNkNDlEdFNnEAE,,,,,,Google,,109411371734683266155,,,,,,,,,,,,,,,,
Hibachi 88,5,,2024-02-08T21:54:07.211Z,0,,20,FALSE,,,2 months ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUR0bjV6NW5nRRAB,,,,,,Google,,106534101231673583963,,,,,,,,,,,,,,,,
Hibachi 88,5,We love this restaurant. The food is always delicious and the staff are always very friendly!,2024-01-22T23:53:10.432Z,0,,16,FALSE,,,3 months ago,,Dinner,,$10–20,,Take out,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUROZ2ZMMnFBRRAB,,,,,,Google,,112728967573248667790,,,,,,,,,,,,,,,,
Hibachi 88,1,Absolutely horrible experience! Food was cold and not only was it cold but we didn’t even receive the correct order that we had paid for. When contacting the place back they refused to help. I wish I could give this place zero stars. Never will I ever come back to this place!,2024-01-18T00:28:08.340Z,1,,7,FALSE,,,3 months ago,,Dinner,,,,Delivery,1,1,1,ChZDSUhNMG9nS0VJQ0FnSUNOcThhTGZREAE,,,,,,Google,,116141128096126823341,,,,,,,,,,,,,,,,
Hibachi 88,5,"Although the meat is chewy, the food is tasty. It is very healthy and nutritious. I would definitely recommend this restaurant for a quick lunch.",2024-01-11T06:11:11.845Z,1,,58,TRUE,,,3 months ago,,Brunch,,$20–30,,Take out,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNOd0x5eGZnEAE,,,,,,Google,,101929942597451873093,,,,,,,,,,,,,,,,
Hibachi 88,5,This is my favorite restaurant ever! The food and service is amazing.,2023-12-24T02:36:11.919Z,0,,2,FALSE,,,3 months ago,,Lunch,,$10–20,,Take out,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUMxOU0zc0RBEAE,,,,,,Google,,113569049225306441451,,,,,,,,,,,,,,,,
Hibachi 88,5,"The food was delicious and though it was a bit busy, the person who took my order was still so kind. The place was also very clean and tidy but a bit small.",2023-12-16T13:21:06.755Z,1,,3,FALSE,,,4 months ago,,Lunch,,$10–20,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSURtbDQya0RnEAE,,,,,,Google,,106990209794509816021,,,,,,,,,,,,,,,,
Hibachi 88,5,,2023-12-14T00:19:14.594Z,0,,43,FALSE,,,4 months ago,,,,,,,3,5,5,ChZDSUhNMG9nS0VJQ0FnSURwdV9fMlNnEAE,,,,,,Google,,100436133916525083235,,,,,,,,,,,,,,,,
Hibachi 88,5,I had such a great experience. Thank you so much!,2023-12-05T14:43:33.474Z,3,,6,FALSE,,,4 months ago,,Lunch,,$10–20,,Take out,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNWcEplY2N3EAE,https://lh5.googleusercontent.com/p/AF1QipPnjqKpVkgQskca6SPU-3FjDTvrUkVgX02DjIlF=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNt4QAmWHsSTI-RsOKko0RDVQez39o4DwDH-LQb=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOtmTysbCBAa4v0j07UzLFopUvNxyvqs-_lRERI=w150-h150-k-no-p,,,Google,,101943965696638754888,,,,,,,,,,,,,,,,
Burger King,5,Whoppers were fresh and hot. Service was friendly and prompt.,2024-04-15T17:57:52.865Z,0,,257,TRUE,2024-04-16T17:56:48.424Z,,a week ago,,Dinner,Plenty of parking,$1–10,,Dine in,4,5,5,ChZDSUhNMG9nS0VJQ0FnSUREajRxeWRnEAE,,,,,,Google,,111844129154223948740,,,,,,,,,,,,,,,,
Burger King,4,"Food and service was good. However,  I paid extra for cheese on burger and they did not give it to me.",2024-04-14T00:08:18.926Z,0,,9,FALSE,2024-04-14T21:16:34.453Z,,a week ago,,Dinner,,$10–20,,Take out,5,5,3,ChdDSUhNMG9nS0VJQ0FnSUREMDRuYXBnRRAB,,,,,,Google,,110573096112440920901,,,,,,,,,,,,,,,,
Burger King,5,,2024-04-05T12:09:18.622Z,0,,8,TRUE,2024-04-06T05:06:51.373Z,,2 weeks ago,,Dinner,,$20–30,,,4,5,4,ChdDSUhNMG9nS0VJQ0FnSUREdUoyRDVnRRAB,,,,,,Google,,106528734824505055418,,,,,,,,,,,,,,,,
Burger King,2,"Fed up with being told to drive forward when no vehicle is behind me. Then when food was brought out to me in my car the young man had a bad attitude about it. This place sucks for service. Too many other Burger King places locally.
Very sad really.",2024-03-31T01:36:32.981Z,0,,119,TRUE,2024-04-01T01:04:03.260Z,,3 weeks ago,,Dinner,,$10–20,,Take out,1,5,1,ChZDSUhNMG9nS0VJQ0FnSUNEOWRTdldnEAE,,,,,,Google,,109147219833591057081,,,,,,,,,,,,,,,,
Burger King,5,"Clean, friendly n quick service,  delicious food as well, thank you!!",2024-03-23T14:36:20.154Z,0,,66,FALSE,2024-03-25T00:44:44.661Z,,a month ago,,,,,,,4,5,4,ChZDSUhNMG9nS0VJQ0FnSUNEc0lTWlh3EAE,,,,,,Google,,108021370812072467842,,,,,,,,,,,,,,,,
Burger King,4,,2024-03-16T20:55:45.050Z,0,,158,TRUE,2024-03-16T22:25:16.318Z,,a month ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUQ5em9xYnRnRRAB,,,,,,Google,,110382474916323769927,,,,,,,,,,,,,,,,
Burger King,4,"Been coming here for almost 21 years since I turned 20 years old in 2003 and have usually had very good experiences here except a few times in 2019 but fortunately the staff has really changed and improved since then and the manager is really friendly. I usually don't eat fast food since it is not good for me, but I come here about once every 2 months for the veggie whoppers. Taste great but I am careful not to get too addicted to it! Moderation is key!",2024-03-07T23:55:19.727Z,0,,249,TRUE,2024-03-10T00:54:33.077Z,,a month ago,,Breakfast,,$1–10,Somewhat recommend,Dine in,3,4,3,ChZDSUhNMG9nS0VJQ0FnSUM5MWN1N1Z3EAE,,,,,,Google,,103960854697086995518,,,,,,,,,,,,,,,,
Burger King,5,,2024-02-17T16:34:10.800Z,0,,29,TRUE,2024-02-18T08:06:57.836Z,,2 months ago,,,,,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNkX2FLLVdREAE,,,,,,Google,,117587411029491834409,,,,,,,,,,,,,,,,
Burger King,5,The people that work there are the best and always very nice. This is one of the best Burger Kings I've ever been to. I've been going there for 3 years and they are just the nicest people.,2024-02-06T03:07:27.849Z,0,,5,FALSE,2024-02-06T20:57:21.964Z,,2 months ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUR0dGVqT0lBEAE,,,,,,Google,,100808926787824204636,,,,,,,,,,,,,,,,
Burger King,5,Love there eggnormous breakfast burrito,2024-02-03T01:07:49.056Z,0,,263,FALSE,2024-02-05T20:39:29.914Z,,2 months ago,,Breakfast,,$1–10,,Take out,,,,ChdDSUhNMG9nS0VJQ0FnSUR0cktPbHhnRRAB,,,,,,Google,,114116535654920363207,,,,,,,,,,,,,,,,
Burger King,4,,2024-01-28T22:03:55.916Z,0,,40,TRUE,2024-01-29T01:58:23.947Z,,2 months ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUN0LU02SnV3RRAB,,,,,,Google,,109399071194959644026,,,,,,,,,,,,,,,,
Burger King,5,,2024-01-28T21:15:55.001Z,0,,22,FALSE,2024-01-30T19:06:02.615Z,,2 months ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUN0LU5ENmVBEAE,,,,,,Google,,103764252485222200718,,,,,,,,,,,,,,,,
Burger King,5,,2024-01-09T06:32:57.762Z,0,,196,TRUE,2024-01-09T19:16:44.030Z,,3 months ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUQxamVfdTZ3RRAB,,,,,,Google,,110505906194866098769,,,,,,,,,,,,,,,,
Burger King,5,,2023-12-25T15:23:05.850Z,0,,9,TRUE,2023-12-26T14:04:15.016Z,,3 months ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUMxX09ybWtnRRAB,,,,,,Google,,106164574458399995030,,,,,,,,,,,,,,,,
Burger King,5,,2023-12-18T18:41:15.029Z,0,,26,TRUE,2023-12-19T11:40:14.589Z,,4 months ago,,Lunch,,$1–10,,Dine in,3,4,5,ChdDSUhNMG9nS0VJQ0FnSURWejhqNHV3RRAB,,,,,,Google,,106997695374180915156,,,,,,,,,,,,,,,,
Hong Kong No. 1,5,This place is number one in my choice. The workers work so hard and great coordination with each other. The food is excellent!,2024-04-17T17:27:12.797Z,0,,41,TRUE,,,6 days ago,,Lunch,Plenty of parking,$10–20,Not sure,Take out,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNqMk8yOHNnRRAB,,,,,,Google,,100537442021525497731,,,,,,,,,,,,,,,,
Hong Kong No. 1,5,"Great place for eating,fast and friendly service.",2024-03-09T14:32:48.675Z,0,,71,FALSE,,,a month ago,,Dinner,,$10–20,,Take out,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUM5czUtSnR3RRAB,,,,,,Google,,107182214374586981822,,,,,,,,,,,,,,,,
Hong Kong No. 1,5,,2024-03-08T17:01:19.864Z,0,,,FALSE,,,a month ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUM5M2JtbFZnEAE,https://lh5.googleusercontent.com/p/AF1QipOZdZsz7_QVxC2ijgyaqC1fpZMLO66vtSCrZPzK=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMsKPqqLHx7Uq2NKRB0r-Py6iA_xRuSbfz_NJbZ=w150-h150-k-no-p,,,,Google,,115472468441045044265,,,,,,,,,,,,,,,,
Hong Kong No. 1,2,"We ordered chicken fried rice and chicken noodles soup. Chicken soup is so watery with no taste. Chicken fried rice also doesn't have any taste, the rice very sticky.
I would suggest that soup from wegmans and fried rice from panda express or pf chang are better.",2024-02-24T02:04:12.551Z,0,,107,TRUE,,,a month ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURkM3RxOEZnEAE,,,,,,Google,,112257534239257277076,,,,,,,,,,,,,,,,
Hong Kong No. 1,5,"Great food, great service, eat here once a week",2024-02-21T16:49:48.358Z,0,,2,FALSE,,,2 months ago,,Lunch,,$10–20,,Take out,5,5,5,ChdDSUhNMG9nS0VJQ0FnSURkbkpiQS13RRAB,,,,,,Google,,109687197574136994796,,,,,,,,,,,,,,,,
Hong Kong No. 1,1,,2024-01-10T02:11:15.560Z,0,,1,FALSE,,,3 months ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUQxc19LS3ZBRRAB,,,,,,Google,,107502363070518724950,,,,,,,,,,,,,,,,
Hong Kong No. 1,5,This was are first time here I'm so happy be here cleaned yummy 😋,2023-12-23T00:46:38.137Z,0,,46,TRUE,,,4 months ago,,Dinner,,$30–50,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUMxeEp1VGZREAE,,,,,,Google,,102011305266570310190,,,,,,,,,,,,,,,,
Hong Kong No. 1,1,Found a staple or some type of metal in my food.,2023-12-02T18:36:04.663Z,0,,1,FALSE,,,4 months ago,,Dinner,,$10–20,,Take out,4,1,4,ChZDSUhNMG9nS0VJQ0FnSURsdWRxNFJREAE,,,,,,Google,,117939500901334426756,,,,,,,,,,,,,,,,
Hong Kong No. 1,5,This Chinese restaurant is always consistently good. The service is fast. They can make your food more spicy if you like it that way.,2023-11-15T14:07:39.672Z,1,,269,TRUE,,,5 months ago,,Dinner,,$10–20,,Take out,3,5,5,ChZDSUhNMG9nS0VJQ0FnSUNZMklhX0JBEAE,,,,,,Google,,104620674673980390538,,,,,,,,,,,,,,,,
Hong Kong No. 1,5,"I have been going to this takeout restaurant for over ten years now and I could not say enough good things about it. I get to enjoy the delicious flavors of Chinese food right from my own home. From the moment I opened my shrimp lo mien and sesame chicken, I was impressed by the inviting aromas that wafted from each dish.
The menu offered an extensive selection of classic Chinese dishes, ranging from General Tso's chicken to vegetable lo mein. Each item I ordered was bursting with flavor and cooked to perfection. The attention to detail in preparation was evident, with ingredients and a balance of flavors that made every bite a delightful experience.
The efficiency of the take-out service was commendable. My order was ready for pickup within the promised time, and the staff was friendly and accommodating.
Portion sizes were generous, ensuring that I had enough for a satisfying meal and leftovers for the next day. This value for money made the experience even more enjoyable.
Chinese take-out restaurants often serve as a convenient and reliable option, and this particular establishment did not disappoint. It delivered a delicious and hassle-free dining experience, making it an ideal choice for those looking to savor the flavors of Chinese cuisine without the need for a sit-down meal.",2023-10-29T19:02:13.602Z,0,,19,TRUE,,,5 months ago,,Dinner,,$10–20,,,4,5,4,ChdDSUhNMG9nS0VJQ0FnSUNGaGIycDdnRRAB,,,,,,Google,,102615962433710547309,,,,,,,,,,,,,,,,
Hong Kong No. 1,1,Not a lot food and expenses prices,2023-10-27T17:18:05.100Z,0,,185,TRUE,,,5 months ago,,,,,,,4,1,4,ChdDSUhNMG9nS0VJQ0FnSUNGMU5YdHVnRRAB,,,,,,Google,,109427067392545989990,,,,,,,,,,,,,,,,
Hong Kong No. 1,1,1 special 2 sodas and 2 eggs rolls  too expensive,2023-10-24T18:44:40.864Z,0,,63,TRUE,,,5 months ago,,Breakfast,,,,Dine in,4,1,1,ChZDSUhNMG9nS0VJQ0FnSUQ1bnNyQ0ZREAE,https://lh5.googleusercontent.com/p/AF1QipPMYRoejxRj3Q3FF-qXMSJksIXXjD04EsoLY6L5=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipN5N9jOUhE_GCuhQhCJ37gbqSlNAVFxuI2YTe8L=w150-h150-k-no-p,,,,Google,,110746187720059586757,,,,,,,,,,,,,,,,
Hong Kong No. 1,5,My favorite place to get Chinese takeout! Service is always fast and friendly. I order ahead and my food is already ready by the time I arrive to pick it up. I usually order chicken and broccoli with fried rice.,2023-10-20T21:55:48.972Z,0,,14,FALSE,,,6 months ago,,Dinner,,$10–20,,Take out,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUQ1dktuemZnEAE,,,,,,Google,,102782468019852141354,,,,,,,,,,,,,,,,
Hong Kong No. 1,5,,2023-09-20T19:43:18.384Z,0,,104,TRUE,,,7 months ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNaejd2MXh3RRAB,https://lh5.googleusercontent.com/p/AF1QipNl2W4iydCvjRzvGuTbpWTdAdnpFTdVJJwUMVnQ=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNEEGySEc1UbMlQjSOmBCgS3oQ6dlyIa9dd31p1=w150-h150-k-no-p,,,,Google,,104755219846387517483,,,,,,,,,,,,,,,,
Hong Kong No. 1,5,,2023-09-11T23:01:32.083Z,0,,20,TRUE,,,7 months ago,,Dinner,,$10–20,,Take out,3,5,5,ChdDSUhNMG9nS0VJQ0FnSUNad2ZlMC1BRRAB,,,,,,Google,,114416443055959313099,,,,,,,,,,,,,,,,
Los Tres Magueyes Green Level,5,"Excellent!  Recommend to all!   Bad pic, sorry.",2024-04-11T17:27:44.990Z,0,,112,TRUE,,,a week ago,,Lunch,,$1–10,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUREdWZYajlnRRAB,https://lh5.googleusercontent.com/p/AF1QipNvk03q6Manlmyki7wnV7T1y-SIrTXQKhk61hmY=w150-h150-k-no-p,,,,,Google,,106990381886217068297,,,,,,,,,,,,,,,,
Los Tres Magueyes Green Level,1,"Used to be good, we went all the time. Now food inedible. Also prices have skyrocketed. I ordered take out last week & couldn't eat ANY OF IT. I was very hungry but it was so bad, I couldn't eat it.",2024-04-04T22:55:33.296Z,0,,13,FALSE,,,2 weeks ago,,Dinner,,$20–30,,Take out,2,1,4,ChdDSUhNMG9nS0VJQ0FnSUREaU5QRjJ3RRAB,,,,,,Google,,115302905513339652721,,,,,,,,,,,,,,,,
Los Tres Magueyes Green Level,5,"Quick service, generous portions, reasonable prices, friendly staff. This is my favorite Mexican place in the area.",2024-04-01T00:54:13.864Z,0,,10,FALSE,,,3 weeks ago,,,,$10–20,Highly recommend,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNEdzR1eERBEAE,,,,,,Google,,107932265891891186079,,,,,,,,,,,,,,,,
Los Tres Magueyes Green Level,4,,2024-03-28T01:16:55.206Z,0,,,FALSE,,,3 weeks ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNEMXBuTkF3EAE,,,,,,Google,,116672164945135309828,,,,,,,,,,,,,,,,
Los Tres Magueyes Green Level,5,"Enchiladas were perfectly filled, not way over spicy like some Mexican restaurants",2024-03-27T02:27:47.969Z,0,,139,FALSE,,,3 weeks ago,,Dinner,,$10–20,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNENnZlM0h3EAE,,,,,,Google,,107666821192054261550,,,,,,,,,,,,,,,,
Los Tres Magueyes Green Level,1,They didn’t bring fresh chips to our table and we had a party of 6 soon as white people arrived they stop serving our table I guess cause they thought we weren’t going to tip also I ordered food to go they took my food at the end of the visit and also called cops because they thought we weren’t going to pay ! The American food like fries chicken wings tasted like old grease I don’t recommend this location because of service and the lack of understanding.,2024-03-15T15:16:50.476Z,0,,7,FALSE,,,a month ago,,Dinner,,$100+,,Dine in,1,1,1,ChdDSUhNMG9nS0VJQ0FnSUQ5bXJTQzRBRRAB,,,,,,Google,,102339814089258634420,,,,,,,,,,,,,,,,
